2024-06-18 13:32:43 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:08:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:08:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:09:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:10:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:11:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:11:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:12:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:13:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:14:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:14:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:15:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:16:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:17:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:17:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:18:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:19:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:20:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:20:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:21:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:22:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:23:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:23:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:24:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:25:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:26:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:26:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:27:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:28:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:29:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:29:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:30:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:31:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:32:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:32:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:33:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:34:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:35:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:35:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:36:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:37:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:38:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:38:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:39:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:40:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:41:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:41:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:42:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:43:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:44:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:44:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:45:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:46:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:47:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:47:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:48:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:49:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:50:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:50:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:51:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:52:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:53:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:53:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:54:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:55:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:56:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:56:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:57:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:58:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:59:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 19:59:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:00:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:01:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:02:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:02:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:03:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:04:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:05:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:05:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:06:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:07:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:08:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:08:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:09:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:10:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:11:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:11:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:12:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:13:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:14:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:14:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:15:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:16:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:17:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:17:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:18:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:19:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:20:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:20:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:21:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:22:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:23:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:23:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:24:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:25:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:26:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:26:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:27:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:28:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:29:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:29:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:30:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:31:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:32:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:32:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:33:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:34:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:35:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:35:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:36:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:37:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:38:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:38:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:39:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:40:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:41:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:41:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:42:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:43:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:44:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:44:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:45:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:46:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:47:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:47:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:48:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:49:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:50:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:50:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:51:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:52:15 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 41. worker_id: 23cfd82a. 
2024-06-18 20:52:33 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52940 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 20:52:33 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52956 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 20:52:36 | INFO | stdout | [32mINFO[0m:     127.0.0.1:52972 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 20:53:00 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 42. worker_id: 23cfd82a. 
2024-06-18 20:53:22 | INFO | stdout | [32mINFO[0m:     127.0.0.1:48506 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 20:53:22 | INFO | stdout | [32mINFO[0m:     127.0.0.1:48510 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 20:53:27 | INFO | stdout | [32mINFO[0m:     127.0.0.1:48512 - "[1mPOST /worker_generate HTTP/1.1[0m" [32m200 OK[0m
2024-06-18 20:53:45 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 43. worker_id: 23cfd82a. 
2024-06-18 20:54:30 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=5, locked=False). call_ct: 43. worker_id: 23cfd82a. 
2024-06-18 20:54:42 | INFO | stdout | [32mINFO[0m:     127.0.0.1:36548 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
